date,ASML,NVDA,INTC,AMD,ARM,AMZN,AAPL,NET,MSFT,JPM,SPY,GS,MS,UBS,LMT,RTX,GE,BA,GD,PEP,KO,BATS.LON,SHEL.LON,USDEUR,ASML_USD_EUR,NVDA_USD_EUR,INTC_USD_EUR,AMD_USD_EUR,ARM_USD_EUR,AMZN_USD_EUR,AAPL_USD_EUR,NET_USD_EUR,MSFT_USD_EUR,JPM_USD_EUR,SPY_USD_EUR,GS_USD_EUR,MS_USD_EUR,UBS_USD_EUR,LMT_USD_EUR,RTX_USD_EUR,GE_USD_EUR,BA_USD_EUR,GD_USD_EUR,PEP_USD_EUR,KO_USD_EUR,GBPEUR,BATS.LON_GBP_EUR,SHEL.LON_GBP_EUR
2019-01-17,146.205805835876,3.76166358250258,41.7179128108071,20.25,,84.661,37.0508168911208,,99.2756706850953,85.2188532328408,237.047559411588,169.995753982724,34.258086713257,10.7484856718853,232.628881013756,47.495064428345,42.4946769904038,348.948829152004,141.606322847885,89.2260137594099,38.2191895645125,14.975800999999999,16.817344000000002,0.878,128.36869752389913,3.302740625437265,36.62832744788864,17.7795,,74.332358,32.53061723040407,,87.16403886151367,74.82215313843422,208.12775716337427,149.25627199683169,30.078600134239647,9.437170419915294,204.24815753007778,41.700666568086916,37.31032639757454,306.3770719954595,124.33035146044303,78.3404400807619,33.556448437641976,1.13988,17.070616043879998,19.169754078720004
2019-01-16,145.964511500994,3.69025842090485,41.4252763272983,19.73,,84.189,36.8321158033508,,98.5833978212905,84.8710887715331,235.262671338744,168.279487643353,35.8368746266824,10.7883243882377,227.280419294609,46.6948460864646,41.7507876776615,342.117365538597,139.014667974281,88.5071079536208,38.1054903180393,14.7344,17.003393000000003,0.8773,128.05466593982203,3.237463712659825,36.3423949219388,17.309129,,73.85900969999999,32.31281519427966,,86.48721490861816,74.45740617926599,206.39594156548011,147.63159450951358,31.43969010998847,9.464596985800933,199.39311184716047,40.965388471655395,36.62796602961243,300.1395647870112,121.95756821383671,77.64728580771153,33.42994665601588,1.12978,16.646630432000002,19.210093343540002
2019-01-15,147.774219012609,3.7157956835596,41.8298032309723,20.38,,83.728,36.3875820706009,,98.2372613893881,84.1921200613608,234.694752406476,153.618645331417,34.5400131263687,10.5333566035822,230.292579482772,46.7748679206527,40.5884606265017,342.292282103378,138.623795435967,89.0381179238059,38.6333796766651,14.925137,17.269698,0.8765,129.5241029645518,3.256894916639989,36.66382253194722,17.863069999999997,,73.38759199999998,31.893715684881688,,86.10495960779866,73.79439323378273,205.7099504842762,134.646742632987,30.27432150526216,9.232487063039798,201.85144591664965,40.99817173245209,35.57578573912874,300.0191852636108,121.50375669962507,78.04191036021587,33.86215728659696,1.12743,16.82704720791,19.47037561614
2019-01-14,147.273069240162,3.72992795512581,41.6146293460393,20.23,,80.8605,35.6577860494554,,95.4681699341687,83.5793922009615,232.035449469664,152.602547349402,34.2178115113839,10.5652275766641,231.552513522695,46.6864227354974,41.3788430212904,340.465375760105,139.804910280003,87.673830769638,38.2922819372453,14.901294,17.109185,0.8718,128.39266176357322,3.2517511912786814,36.279633863877066,17.636514000000002,,70.49418390000001,31.086457877915223,,83.22915054860827,72.86451412079823,202.2885048476531,133.03890077920866,29.831088075624486,9.210765401335763,201.8674812890855,40.701223340806635,36.07407534596097,296.81771458765957,121.88192078210663,76.43404566497041,33.38321139289045,1.1215,16.711801220999998,19.187950977499998
2019-01-11,150.363492836921,3.69001048631597,42.1138327590838,20.27,,82.028,36.2021615831438,,96.1697978366736,82.7265412601353,233.459754093448,151.074131057127,33.6217385236621,10.5014856305003,231.736080071558,46.3073719419751,41.5648153494759,342.93364284091,139.19310978525,88.3600590388003,38.4465880574591,15.181439000000001,17.229570000000002,0.8717,131.07185670594404,3.2165821409216315,36.71062801609335,17.669359,,71.5038076,31.55742425202645,,83.83121277422838,72.11272601645994,203.50686764325863,131.6913200424976,29.308069471076255,9.15414502410711,202.00434099837713,40.36613612181969,36.23204954013814,298.9352564644213,121.33463379980242,77.02346346412223,33.5138908096871,1.11914,16.990155642460003,19.282300969800005
2019-01-10,150.911045366077,3.60075403431881,41.795375409383,19.74,,82.811,36.561116629375,,96.9182009326788,83.1239863587727,233.369608231183,150.280037676224,33.5572982006651,10.4377436843364,231.544169588656,46.5011090142199,41.5648153494759,342.651832819873,138.020492170308,88.3518896546436,38.2273109392606,14.931097,17.452099,0.8693,131.18697173673073,3.1301354820333414,36.33271984337664,17.159982,,71.9876023,31.782578685915688,,84.25099207077768,72.2596813416811,202.86820043536738,130.63843675194153,29.17135932583817,9.073530584793632,201.28134662341864,40.423414066061355,36.1322939832994,297.86723827031557,119.98121384364873,76.80429767678167,33.231001399499235,1.10827,16.54768687219,19.341637758730002
2019-01-09,151.198742457667,3.53505136826534,41.3219928625305,20.19,,82.971,36.4446345282801,,97.5449885255832,83.1322664649944,232.549280884573,150.681353685927,33.6217385236621,10.3261952785496,225.736791497352,46.0420363865095,39.5191197394346,334.119791493313,136.72041611896,87.8127103003018,37.8212422018561,14.883413000000001,17.331713999999998,0.8656,130.87763147135658,3.0599404643704786,35.7683170218064,17.476464000000004,,71.81969760000001,31.546475647679255,,84.43494206774481,71.95928985209916,201.2946575336864,130.42977975053842,29.102976866081917,8.938354633112533,195.39776672010788,39.85398669616263,34.20775004645459,289.21409151661175,118.34519219257179,76.01068203594124,32.738067249926644,1.10768,16.48605891184,19.197992963519997
2019-01-08,145.175664636956,3.46686935632307,41.0896050668028,20.75,,82.829,35.8360749797027,,96.1697978366736,83.2730282707618,231.467530537395,149.742103450451,33.3881423527981,10.3580662516315,225.177747916723,45.8651460161991,39.798078231713,330.912987805653,134.817036801952,90.3370500047202,38.5602873039323,14.940038,17.21133,0.8737,126.83997819330845,3.0290037566194665,35.89998794686561,18.129275,,72.3676973,31.309978709766252,,84.02355236990172,72.75564480016459,202.23318143052202,130.82967578465903,29.1712199736397,9.049842484050442,196.7377983548409,40.07237807435315,34.771580951047646,289.11867744579905,117.78964505386548,78.92748058912404,33.69012301744565,1.11078,16.595095409640003,19.1180011374
2019-01-07,146.252208592584,3.55538200455359,40.8313964048833,20.57,,81.4755,35.1657086019729,,95.4775249728687,83.4303502889724,229.313044429266,150.297114953233,33.5975734025382,10.33416302182,223.684183723701,45.052292647868,40.6349537085481,318.843744835735,134.808539572859,89.4792646682674,38.1298544422835,14.749301,17.276994,0.8712,127.41492412585917,3.097448802367088,35.57231254793433,17.920583999999998,,70.98145559999999,30.636365334038793,,83.18001975636321,72.68452117175276,199.77752430677654,130.9388465472566,29.27020594829128,9.003122824609584,194.8736608600883,39.2495573548226,35.40117167088711,277.7766705008923,117.44519967587475,77.95433537899456,33.21872919011739,1.11371,16.42644401671,19.241560987739998
2019-01-04,142.985454520334,3.37662116597038,40.6420433861422,19.0,,78.7695,35.2441557312817,,95.3559094697679,83.3723895454211,227.519141770196,149.468867018312,33.2673167471788,10.2305823593037,221.147627775775,45.0733510252859,38.263806524182,317.842833381708,134.060783412606,90.2553561631533,38.6333796766651,15.396016999999999,17.276994,0.8774,125.45543779614104,2.9626474110224112,35.659328867001165,16.6706,,69.1123593,30.923222238626565,,83.66527496877434,73.15093458715246,199.62529498916996,131.14398392186695,29.18874371397468,8.976312962053067,194.03492861046496,39.54735818958585,33.57266384431728,278.87530200911056,117.62493136622051,79.1900494975507,33.89692732830596,1.11605,17.182724772849998,19.2819891537
2019-01-03,137.055182213039,3.17331480308796,38.292344562674,17.05,,75.014,33.8012039891471,,91.1180769386382,80.4081115180837,220.145210236933,144.738461286913,31.9624002064904,9.87203391213188,215.34024968447,43.5824179040981,37.4734241293933,302.119777725245,130.322002611342,88.4417528803673,37.8780918250927,14.811886999999999,17.083649,0.8776,120.27962791016303,2.784901071189994,33.605361588202705,14.963080000000001,,65.8322864,29.663936620875493,,79.96522432134888,70.56615866827026,193.19943650393242,127.02247362539487,28.050202421215978,8.663696961286938,188.98260312309088,38.2479299526365,32.88667701595556,265.14031693167504,114.37058949171373,77.61648232781035,33.241813385701356,1.10867,16.42149476029,18.940129136830002
2019-01-02,145.055017469515,3.37736496973703,40.5215460105798,18.83,,76.9565,37.5405171528667,,94.5981513350626,81.5578547120916,225.526918214143,146.890198190005,32.542363113463,9.99951780445965,220.888965820558,45.6124454871842,37.4269310473469,314.665182454846,133.627424728823,89.27503006435,38.1136116927874,14.776124,17.076352999999997,0.8817,127.89500890287138,2.9778226938171395,35.727847117528206,16.602411,,67.85254605,33.09947397368257,,83.40719003212469,71.90956049965116,198.84708378940988,129.51308774412743,28.692601557140325,8.816574848192074,194.75780116398602,40.216493186050315,32.99932510444576,277.4402913704377,117.81930038340325,78.7137940077374,33.60477142953065,1.09965,16.2485647566,18.778011576449998
2018-12-31,144.423939978285,3.30992676156139,40.39244167962,18.46,,75.0985,37.4977278096073,,95.0191280765655,80.1699504278963,225.292538972255,142.637956214848,31.9382350853666,9.86406616886139,218.477568883221,44.8459205491725,35.19526310912,313.392178566714,133.584938583354,90.2553561631533,38.4547094322071,14.901294,16.835583999999997,0.8727,126.03877241904932,2.888573084814625,35.250483853804376,16.110042,,65.53846095,32.72426705944429,,82.92319307241871,69.9643157384251,196.61279876108694,124.48014438869785,27.872497758999433,8.608370545565336,190.665374364387,39.13703486326284,30.714906115329025,273.4973542351713,116.57957590169303,78.76584932358388,33.55942492148714,1.11269,16.58052082086,18.732785960959998
2018-12-28,143.932070757179,3.31364578039461,40.2375164824682,17.82,,73.901,37.1387727633761,,93.9152335099578,79.5211667684204,223.336373761108,139.205423536107,31.7126939548772,9.88000165540236,217.993620708945,44.3657895440442,34.9163046168416,307.445015364146,131.978962284629,90.157323553273,38.3328888109858,15.312570000000001,16.78816,0.8736,125.73905701347157,2.8948009537527315,35.15149439908422,15.567552000000001,,64.5599136,32.44443188608537,,82.04434799429914,69.46969128889207,195.10665611770398,121.60985800114307,27.704209438980723,8.631169446159502,190.43922705133437,38.757953745677014,30.502883713272823,268.58396542211796,115.29682145185191,78.7614378561393,33.4876116652772,1.1093,16.986233901,18.623105888
2018-12-27,143.282432163265,3.25215800235212,39.9018452219728,17.49,,73.082,37.1197552774831,,94.654281567263,79.6936282475216,223.624840520355,141.237619500137,31.9462901257412,9.64893710055827,216.767062405178,44.5426799143546,33.8004706477282,308.183551971001,131.809017702753,89.3894014425437,38.6008941776728,14.677774999999999,16.412415,0.8748,125.34347165642424,2.8449878204576344,34.9061342001818,15.300251999999999,,63.93213359999999,32.472361916742216,,82.80356551504167,69.7159859909319,195.62701048720658,123.55466953871984,27.9466146019984,8.440890175568374,189.62782619204972,38.965936389077406,29.568651722632627,269.5989712642317,115.30652868636834,78.19784838193723,33.76806222662817,1.10589,16.23200459475,18.15032562435
2018-12-26,141.918191116047,3.30000937800615,39.7555269802183,17.9,,73.545,37.3622282226194,,94.0742691678589,78.8066834978583,221.92108372355,139.120037151063,31.6563086722549,9.72064678999264,209.950068295127,44.6479718014442,34.3583876322849,305.064206565732,129.302335120088,88.4989385694641,38.1217330675354,,,0.8803,124.93058363945617,2.904998255458814,34.996790400686166,15.757369999999998,,64.7416635,32.889969504371855,,82.81357914846619,69.37352348316466,195.35713000184106,122.46736870408076,27.86704852418599,8.55708536923052,184.81904512020031,39.303609576811326,30.2456886327004,268.5480210398139,113.82484560621347,77.90561562269924,33.558561619351416,1.11263,,
2018-12-24,134.577275004826,3.15075275549979,37.5177185769153,16.65,,67.198,34.9042181709436,,88.0589792837168,75.6695270684938,211.247813631395,133.501613015214,29.811704426467,9.4099048024437,204.609950510019,42.9843599854296,32.1732127761044,285.852537200573,125.93743239895,86.6199802134245,37.3258383422226,14.716997,16.561983,0.8762,117.91660835922853,2.7606895643689158,32.873025017093184,14.588729999999998,,58.87888759999999,30.583075961380782,,77.15727764839265,66.30163961741427,185.09533430382828,116.9741133239305,26.121015418470385,8.24495858790117,179.27923863687863,37.66289621923341,28.190169034422674,250.46399309514206,110.34637826795998,75.89642666300254,32.70489955545544,1.11284,16.37766294148,18.430837161720003
2018-12-21,137.769784666343,3.21248846813116,38.5935880015802,16.93,,68.8725,35.8313206082294,,91.8945451507436,77.3366546998054,216.981090471438,136.660909261816,30.3513921315665,9.45771126206661,214.063627776468,44.719570284665,33.2425536631715,295.949110023234,127.874800632332,89.3894014425437,38.6333796766651,14.798791000000001,16.536447,0.8791,121.11341770018214,2.8240986123341028,33.927623212189154,14.883163,,60.54581475,31.499313946694464,,80.7844946420187,67.98665314659893,190.74807663344114,120.13860533206244,26.68190882286011,8.314273970482757,188.18333517829302,39.312974237249,29.223528925294065,260.16886262142503,112.41473723588305,78.58222280814017,33.96260407375629,1.1103,16.431097647300003,18.3604171041
2018-12-20,141.695457883849,3.34959629578235,39.1960748793926,17.94,,73.0415,37.281403907574,,94.9629978443651,79.2090936157611,221.492669522198,143.799211051437,31.3421620976447,9.61706612747633,221.356226126755,46.168386651017,34.5908530425169,304.20905891569,131.375659018971,90.0347827909225,38.6090155524209,14.915639,16.532799,0.8732,123.72847382417694,2.924867485477148,34.22601258468561,15.665208000000002,,63.779837799999996,32.55412189209362,,82.9216897176996,69.1653805452826,193.4073990267833,125.56547109011478,27.36797594366335,8.397622142512331,193.28825665388246,40.31423522366804,30.204732876725753,265.63535024518046,114.71722545536547,78.61837233303353,33.713392380373925,1.105,16.481781095,18.268742895
2018-12-19,142.809124044843,3.43414199059078,39.2218957455845,18.16,,74.754,38.2465413166459,,97.0023962809794,79.8989395321659,225.157778630689,144.516456685801,31.6563086722549,9.73658227653362,228.590416938768,47.9288670031539,35.6137008475375,310.525490421685,135.097445362047,89.8959032602588,38.9013850433521,14.901033,16.755328,0.8784,125.44353456099009,3.0165503245349408,34.45251322292142,15.951744,,65.6639136,33.59576189254176,,85.2069048932123,70.18322848505453,197.7785927491972,126.94325555280759,27.806901537708704,8.55261387170713,200.7938222390138,42.10071677557038,31.28307482447694,272.7655907864081,118.66959600602209,78.96456142381133,34.17097662208048,1.10815,16.51257971895,18.567416723199997
2018-12-18,150.883203712052,3.64315084901746,41.0896050668028,19.5,,77.574,39.4779235282204,,97.2643373645812,80.9254959553873,228.580936771138,146.437650349275,32.1315560543574,9.79235647942702,233.187924594385,48.762778748903,33.8028347027475,318.795156901074,138.343386875872,91.3663924084637,39.2424827827719,15.038329000000001,16.536447,0.8794,132.68668934437852,3.203786856625954,36.13419869574638,17.1483,,68.2185756,34.71688595071702,,85.5342582784127,71.1658811431676,201.01407579653875,128.77726971715242,28.256490394201894,8.611398288008122,205.06546088830217,42.8819876317853,29.726212837596147,280.34846097880444,121.65917441864183,80.34760548400297,34.50983935916961,1.11198,16.722321081420002,18.388198335059997
2018-12-17,149.045654546411,3.55984482715345,40.5215460105798,18.83,,76.0455,38.9715829663181,,96.2539931849742,81.3114811705185,228.831848886145,143.457665511264,31.8979598834935,9.76048550634507,232.987670177443,48.5648300011747,33.1992126544841,307.202075690838,138.887209537874,92.2078389766031,39.25060415752,15.353818,16.941377,0.881,131.3092216553881,3.13622329272219,35.6994820353208,16.589229999999997,,66.9960855,34.33396459332625,,84.79976799596227,71.6354149112268,201.60085886869373,126.38620331542359,28.102102657357772,8.598987731090007,205.26213742632729,42.78561523103491,29.248506348600493,270.64502868362825,122.35963160286701,81.23510613838734,34.57978226277512,1.11122,17.061469637960002,18.82559694994
2018-12-14,149.444718254101,3.63100205416229,41.1928885315707,19.9,,79.5955,39.3376695697592,,99.1914753367947,82.3626749478972,233.410994985018,147.522057439325,31.9301800449919,9.8560984255909,240.054982308672,50.0347047449445,32.967050328229,309.748083467101,143.577679997642,93.090132465526,40.0708630070771,15.540775000000002,17.090944999999998,0.8841,132.1240754084507,3.2101689160848803,36.41863275076166,17.59359,,70.37038155,34.77843366662411,,87.69518334526019,72.81684092143591,206.3586606662544,130.42425098210725,28.22947217777734,8.713776618064916,212.23260985909693,44.23568246500543,29.14616919518726,273.848280593264,126.9370268859153,82.30098611277154,35.42664998455687,1.11264,17.291287896000004,19.0160690448
2018-12-13,152.284566964637,3.69149809384926,41.5629876136554,19.86,,82.919,40.637990167696,,102.390898572217,83.0443084129162,237.801956997636,150.211728568189,32.7034639209554,9.99951780445965,243.834784428443,50.2242301417056,33.4313749807393,316.278301885608,145.311114732774,96.6846614944713,40.1764408788023,15.783235,17.080001,0.8801,134.02564738557703,3.2488874723967336,36.57958539877812,17.478786,,72.9770119,35.76549514658925,,90.11422983340817,73.08729583420754,209.28950235361944,132.20134231286312,28.782318596832848,8.800575619704938,214.59899377547268,44.2023449477151,29.42295312054866,278.3565334895236,127.88831207631439,85.0921705812842,35.359285617433905,1.11358,17.5758948313,19.01994751358
2018-12-12,153.33326926624,3.69174602843814,41.1670676653787,20.48,,83.177,40.1982108064194,,102.044762140315,82.9621838990585,237.882607320317,150.877742371527,32.8726197688224,10.071227493894,244.060070647502,50.3969088365325,31.156184183439,317.463847491348,145.489556543743,95.5817946333177,39.9734065101,16.005246,17.134721,0.8791,134.79527701195158,3.245413933599969,36.189969184634414,18.003968,,73.1209007,35.33824711992329,,89.70755039755092,72.93205586566233,209.12260009529066,132.6366233188094,28.898320038771775,8.853616089882216,214.553208106219,44.30392255819572,27.389401515661223,279.08246832964403,127.89986915760446,84.02595566214958,35.14062166302891,1.11023,17.76950426658,19.02348129583
2018-12-11,149.853062513132,3.67414267262759,40.7797546724993,19.98,,82.162,40.0864830767978,,101.586365244012,82.4283745589834,236.690774774035,150.96312875657,32.7195740017047,9.75251776307459,243.768032956129,50.0894565262311,31.3883465096941,312.935451980896,146.38176559859,95.8187067738618,40.2332905020389,15.920531,17.061761,0.8827,132.27529828034162,3.2431657371283737,35.99628944941514,17.636346,,72.52439740000001,35.38433861188942,,89.6702846008894,72.75952622321465,208.9269468930407,133.25515375342434,28.88156797130474,8.60854742946594,215.17404269037507,44.213963275704195,27.706493464106984,276.2281234635369,129.21118449387538,84.57917246928783,35.513925526149734,1.10218,17.54729085758,18.80513173898
2018-12-10,149.797379205082,3.76513466674692,40.6334364307449,19.99,,82.0515,40.3170700932509,,100.650861374005,83.2414072461747,236.637007892248,152.69647237295,32.7920693650762,9.86406616886139,248.982991730649,50.2916169494429,32.1776984189616,317.13344953565,146.322284994934,94.9200745166254,39.9896492595962,15.897161,16.904897000000002,0.8807,131.9265518659157,3.3159541010040128,35.785867464557036,17.605193,,72.26275605000001,35.507243631126066,,88.64321361208621,73.31070736170606,208.40621285070281,134.47978321885708,28.879975489822613,8.687283074916227,219.27932081718257,44.29182704737436,28.33889899757948,279.299429006047,128.86603639503838,83.596109626792,35.218884102926374,1.10616,17.58480361176,18.699520865520004
2018-12-07,148.052635552858,3.65976246647249,39.7985617572049,19.46,,81.4565,40.053202476485,,98.0595156540868,84.8264103636285,236.188950544021,153.413718007313,33.283426827928,10.0154532910006,238.135877479649,50.3084636513773,32.5491581409698,314.09184482584,142.226620571731,94.6178073028278,39.8678286383748,15.561223,17.090944999999998,0.8783,130.03462980607517,3.214369374302788,34.955076791353065,17.091718,,71.54324395,35.17872773509677,,86.12567259898442,74.5030362223749,207.44475526281363,134.743268525823,29.23283378296916,8.796572625485828,209.15474119037572,44.18592362500468,28.587925595213775,275.86686731053527,124.91764084815132,83.10282015407365,35.01591389308459,1.11795,17.39666925285,19.106821962749997
2018-12-06,154.381971567843,3.9245566073974,41.631843256834,21.3,,84.9595,41.5341891904057,,102.147667566015,86.386776126925,241.807589690779,157.187796226228,34.322527036254,10.2385501025742,238.928551213375,51.1507987480935,34.1278619595047,322.526710283077,145.319611961868,95.4510844868106,40.1033485060695,15.660544,16.598463,0.8788,135.67087661382044,3.448900346580835,36.586063854105724,18.71844,,74.6624086,36.500245460528525,,89.76737025701398,75.9166988603417,212.50050982025658,138.13663532360917,30.162636759460018,8.997637830142207,209.97041080631394,44.95132193982457,29.99156509001273,283.4364729967681,127.7068749920896,83.88241304700915,35.24282266713388,1.12298,17.58647770112,18.639741979740002
2018-12-05,,,,,,,,,,,,,,,,,,,,,,15.932216,17.371842,0.881,,,,,,,,,,,,,,,,,,,,,,1.12178,17.87244126448,19.48738491876
2018-12-04,157.435272959235,3.89530032590944,41.0982120222002,21.12,,83.42,42.0024947805219,,101.520879973111,88.0621162096222,242.174996716325,157.375646273323,34.7333340953596,10.5253888603117,239.245620706866,50.9065215700458,33.8028347027475,332.827352431317,147.155013446125,95.4774258818968,40.2657760010313,16.049064,17.627202999999998,0.8814,138.76344958626973,3.43331770725658,36.22396407636725,18.615168,,73.526388,37.020998899552,,89.48050360830003,77.617949227161,213.45304210576884,138.7108946253069,30.613960671649952,9.277077741478733,210.87109009103168,44.86900811183836,29.793818507001642,293.3540284329628,129.70242885141457,84.15380317230384,35.490254967308985,1.12072,17.98650700608,19.755158946159998
2018-12-03,164.878275135214,4.21587974933258,43.1466674067622,23.71,,88.618,43.9351467844023,,104.860628789034,92.1765543538935,250.284834719221,163.625929658493,36.5779383411474,10.939711510377,247.639618350333,52.0563089770635,36.2637553610519,349.794259215115,154.284188655808,96.4338211496442,40.3551111232603,16.25939,17.623555,0.8805,145.17532125655592,3.7120821192873366,37.99064065165411,20.876655,,78.02814899999998,38.68489674366622,,92.32978364874442,81.16145610860322,220.37579697027408,144.07263106430307,32.20687470938029,9.632415984886949,218.0466839574682,45.83558005430441,31.930236595406196,307.99384523890876,135.84722811143894,84.90997952226172,35.53267534403069,1.12034,18.216044992599997,19.7443736087
2018-11-30,159.022247238652,4.05199498608224,42.440897064182,21.3,,84.5085,42.451782884745,,103.738024145027,91.3142469583876,247.014016077169,162.823297639086,35.7563242229362,10.7803566449673,250.676810340613,51.3150540919532,34.8243489382701,336.967044464477,157.105268714944,98.8329143636545,40.9317287303747,16.066591000000003,17.291586,0.8834,140.48025321062516,3.579532370705051,37.49228846649838,18.81642,,74.65480889999999,37.50190500038373,,91.64217052971685,80.6670057630396,218.21218180257108,143.83810113436857,31.58713681854184,9.523367060164112,221.4478942548975,45.33171878483146,30.763829852067804,297.67668707991896,138.78679438278152,87.30899654885238,36.15908916041301,1.12644,18.098050766040004,19.47793413384
2018-11-29,159.18001661146,3.90149869063147,41.0551772452136,21.43,,83.6785,42.6823699011981,,103.083171436022,90.3862399517954,245.517504534093,166.375371256888,35.8529847074317,10.8839373074836,250.502861524661,51.045506861004,36.8673774093153,332.88565795291,154.794022401435,95.8583629800674,39.7784935161459,16.247705,17.306178,0.8779,139.7441365832007,3.4251257005053675,36.04234010357302,18.813397,,73.46135515,37.470852536261816,,90.49671620368372,79.35008005368118,215.53981723048025,146.06093842642198,31.47533527465429,9.555008562239854,219.9164621324999,44.81285047327541,32.365870627637904,292.24031911685967,135.8936722662198,84.15405686020117,34.92153945782449,1.12169,18.22488822145,19.41216680082
2018-11-28,161.769290435772,3.96465779208595,42.0535840713026,21.34,,83.8875,43.0127987185897,,103.953190035128,91.1089356737433,246.055173351965,168.671376891406,36.4973879374012,11.0193889430818,248.448608841038,51.6898932099919,35.9387281042947,324.081524192246,154.675061194122,96.0447790068317,40.0524389849627,15.99064,17.123777,0.8794,142.2599140092179,3.4865200623603845,36.981921832303506,18.766396,,73.7706675,37.82545519312778,,91.41643531689157,80.12119803148985,216.380919445718,148.32960883830242,32.09580295215061,9.690450636546135,218.4857066148088,45.456092088866875,31.604517494916756,284.99729237466113,136.0212488141109,84.4617786586078,35.2221148433762,1.12764,18.031685289600002,19.30945589628
2018-11-27,155.365710010054,3.80762692807755,41.3736345949144,21.05,,79.071,41.4200842750474,,100.229884632502,90.1070166046792,240.517184527887,164.674626342429,35.4824528501992,10.9715824834589,244.596885059246,51.668834832574,34.5457541467639,309.048417207976,151.79450053133,94.3751398105948,39.7784935161458,15.91761,17.160258,0.8852,137.52972650089978,3.370511356734247,36.623941343418224,18.63346,,69.9936492,36.66505860027196,,88.72349387669078,79.76273109846203,212.90581174408555,145.76997923831814,31.409067262996334,9.712044814357817,216.51716265444455,45.7372525937945,30.579901570715403,273.56965891250036,134.36849187033332,83.54087376033851,35.21192246049226,1.12746,17.946468570599997,19.347504484679998
2018-11-26,155.384271112738,3.79078450102302,40.8400033602806,20.08,,79.0665,41.5104173330394,,99.6030970395976,89.7292438409338,239.71068130108,165.261383337917,35.6677187788154,10.9954857132704,244.588601782295,53.901022838872,35.1958086602783,307.425580190281,152.686709586177,93.905047221363,39.3756325325916,15.873792000000002,17.244162,0.8823,137.09554240276873,3.3446091652526104,36.03313496477557,17.716583999999997,,69.76037295,36.62464121294066,,87.87981251803696,79.1681118408559,211.49673411194289,145.81011851904418,31.469628278548825,9.701317044818474,215.80052335251887,47.55687245073677,31.053261980963544,271.2415894018849,134.71548386788396,82.85242316340857,34.74112058350557,1.1303,17.942147097600003,19.4910763086
2018-11-23,151.885503256947,3.59139988662749,40.0567704191245,19.38,,75.103,40.9565330564045,,96.4223838815753,87.5857940292475,235.902193841156,160.805431662037,34.7011139338611,10.7245824420739,244.671434551796,54.3474604401316,35.1493761950273,303.499675069632,151.471605825766,93.5403202124763,39.4964908276579,15.958506,16.784512,0.8815,133.88707112099877,3.1658190000621325,35.31004312445824,17.08347,,66.2032945,36.10318388922057,,84.99633139160862,77.20687743678167,207.94778387097898,141.74998801008562,30.58903193269856,9.453719422688144,215.67786955740817,47.907286377976,30.984175115916564,267.5349635738806,133.5222205354127,82.45579226729785,34.81615666458044,1.13,18.03311178,18.966498559999998
2018-11-22,,,,,,,,,,,,,,,,,,,,,,15.599199,17.390082,0.8765,,,,,,,,,,,,,,,,,,,,,,1.12852,17.60400805548,19.62505533864
2018-11-21,152.117517040487,3.58421708685424,40.4785112335932,18.73,,75.8365,42.0238894521515,,96.4598040363756,88.3988267164389,237.488316853878,163.781735262339,35.2246915582113,10.8361308478607,243.768557364236,52.9449725040991,36.2637553610519,308.358468535782,150.188524232605,93.4349546321313,39.2628314571964,15.908846,17.587075,0.8781,133.57439171325163,3.1473010239667083,35.54418071421819,16.446813,,66.59203065,36.901177327934235,,84.70135392434142,77.623009739705,208.53849102939026,143.81674173385989,30.93080165726534,9.51520649750648,214.05317022153562,46.490980355849416,31.843203582539672,270.76957122127016,131.88054312865046,82.04523366247449,34.47669230256416,1.12123,17.83747540058,19.719156102249997
2018-11-20,149.72313479435,3.69245444895467,40.7883616278967,19.21,,74.773,42.0714331668841,,95.1500986183664,89.0640352786863,236.68181362707,162.71026596623,34.7172240146103,10.5970985497461,243.412376455382,53.0671110931229,35.5208359170355,308.72773683921,149.483254217821,94.01851784635,39.7865507358169,15.929294,17.196738,0.8795,131.6814970516308,3.247513687855632,35.873364051735145,16.895195,,65.76285349999999,37.00182547027456,,83.68451173485325,78.3318190276046,208.16165508500805,143.10367891729928,30.53379852084976,9.320148174501695,214.08118509250846,46.67252420640158,31.240575189032718,271.5260445500852,131.47052208457356,82.68928644586481,34.99227137215097,1.12448,17.91217251712,19.33738794624
2018-11-19,151.820539397556,3.58396940410344,41.3133859071331,19.11,,75.6145,44.1823741010119,,97.8724148800855,91.0185987084998,241.144464815404,168.560828471967,35.7724343036855,10.8759695642131,244.017055672739,53.8462710575855,36.403052756805,311.876235005275,152.42329548427,96.45813628357,40.6970165586495,15.903004000000001,17.470339,0.8727,132.49378473224712,3.127730098961072,36.05419188115506,16.677297,,65.98877415000001,38.557957877953086,,85.41325646585062,79.43193109290777,210.44677444440308,147.1030350074856,31.218603416826337,9.491458638688773,212.95368448559933,46.99164075195487,31.768944140863727,272.17439028910354,133.01980996912243,84.17901553467154,35.516286350733424,1.12233,17.848418479320003,19.60748556987
